algorithm,sweep_tag,sweep_value,sum_rate_bps_per_hz_mean,weighted_sum_rate_mean,sum_rate_bps_per_hz_p50,sum_rate_bps_per_hz_p05,sum_rate_bps_per_hz_p95,fs_outage_prob_any,worst_fs_excess_mean,mean_positive_fs_excess,cvar95_fs_excess,power_violation_mean,active_subband_fraction_mean,runtime_ms_mean,mean_delay_spread_ns,blocked_subband_fraction_mean
static_notch_mf,fs_in_target_db,-10.0,10.379997253417969,10.379997253417969,10.379997253417969,10.379997253417969,10.379997253417969,1.0,16.729347229003906,4.182336807250977,16.729347229003906,0.0,0.9166666865348816,10.261931922286749,65.6742172241211,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-10.0,18.10307502746582,18.10307502746582,18.10307502746582,18.10307502746582,18.10307502746582,1.0,1702.950439453125,426.8515319824219,1702.950439453125,0.0,1.0,141.11187309026718,65.6742172241211,0.08333331346511841
wideband_pgd,fs_in_target_db,-10.0,11.144757270812988,11.144757270812988,11.144757270812988,11.144757270812988,11.144757270812988,1.0,305.1722717285156,76.2930679321289,305.1722717285156,0.0,0.9166666865348816,142.40559469908476,65.6742172241211,0.08333331346511841
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,13.183749198913574,13.183749198913574,13.183749198913574,13.183749198913574,13.183749198913574,1.0,384.31353759765625,96.07838439941406,384.31353759765625,0.0,0.9166666865348816,287.96939831227064,65.6742172241211,0.08333331346511841
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,8.66987133026123,8.66987133026123,8.66987133026123,8.66987133026123,8.66987133026123,0.0,-0.002999722957611084,0.0,0.0,0.0,0.9166666865348816,373.5064221546054,65.6742172241211,0.08333331346511841
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,11.644036293029785,11.644036293029785,11.644036293029785,11.644036293029785,11.644036293029785,0.0,-0.002999722957611084,0.0,0.0,0.0,0.9166666865348816,493.1553080677986,65.6742172241211,0.08333331346511841
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,15.716583251953125,15.716583251953125,15.716583251953125,15.716583251953125,15.716583251953125,1.0,6.031189918518066,1.5077974796295166,6.031189918518066,0.0,0.9166666865348816,327.74481689557433,65.6742172241211,0.08333331346511841
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,11.392269134521484,11.392269134521484,11.392269134521484,11.392269134521484,11.392269134521484,0.0,-0.0030001401901245117,0.0,0.0,0.0,0.9166666865348816,531.3890590332448,65.6742172241211,0.08333331346511841
static_notch_mf,fs_in_target_db,-10.0,9.905277252197266,9.905277252197266,9.905277252197266,9.905277252197266,9.905277252197266,0.0,-0.8885475397109985,0.0,0.0,1.3245476715439963e-08,0.9166666865348816,10.350950993597507,68.67257690429688,0.08333331346511841
risk_neutral_pgd,fs_in_target_db,-10.0,17.32609748840332,17.32609748840332,17.32609748840332,17.32609748840332,17.32609748840332,1.0,1078.0926513671875,269.5231628417969,1078.0926513671875,0.0,1.0,141.94072829559445,68.67257690429688,0.08333331346511841
wideband_pgd,fs_in_target_db,-10.0,16.327228546142578,16.327228546142578,16.327228546142578,16.327228546142578,16.327228546142578,0.0,-0.9011808037757874,0.0,0.0,0.0,0.9166666865348816,143.09348305687308,68.67257690429688,0.08333331346511841
budgeted_primal_dual_pgd,fs_in_target_db,-10.0,18.386302947998047,18.386302947998047,18.386302947998047,18.386302947998047,18.386302947998047,0.0,-0.8498629331588745,0.0,0.0,0.0,0.9166666865348816,289.00372004136443,68.67257690429688,0.08333331346511841
budgeted_primal_dual_pgd_repair,fs_in_target_db,-10.0,15.864990234375,15.864990234375,15.864990234375,15.864990234375,15.864990234375,0.0,-0.9778170585632324,0.0,0.0,0.0,0.9166666865348816,367.525786627084,68.67257690429688,0.08333331346511841
budgeted_primal_dual_pgd_repair_recover,fs_in_target_db,-10.0,15.864990234375,15.864990234375,15.864990234375,15.864990234375,15.864990234375,0.0,-0.9778170585632324,0.0,0.0,0.0,0.9166666865348816,485.4827420786023,68.67257690429688,0.08333331346511841
budget_aware_primal_dual_unfolded,fs_in_target_db,-10.0,18.050636291503906,18.050636291503906,18.050636291503906,18.050636291503906,18.050636291503906,0.0,-0.9946196675300598,0.0,0.0,0.0,0.9166666865348816,325.5477431230247,68.67257690429688,0.08333331346511841
rate_recovered_primal_dual_unfolded,fs_in_target_db,-10.0,13.677224159240723,13.677224159240723,13.677224159240723,13.677224159240723,13.677224159240723,0.0,-0.9820365905761719,0.0,0.0,0.0,0.9166666865348816,521.534045226872,68.67257690429688,0.08333331346511841
